,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
31654800,3.5875795,2.384324,3.2200842,1.1640738,0.7652349,5.086657,0.39211288,2.9766233,36.41383,19.53264,84.18025,19.553373,99.17729,16.502102,78.789154,16.22251,79.74594,39.595734,21.543083,0.093574844,0.093592964,0.0,0.03347525,0.0,0.03541386,0.035390265,0.034873266,0.0,0.025278265,0.025239784,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31658400,3.6617005,1.2793963,3.565905,1.73416,1.0383996,5.499999,1.4056696,2.9773955,37.304073,19.110563,86.51821,19.12847,100.516,19.265,81.10562,19.048244,90.03379,40.542522,21.048983,0.091891974,0.09190961,0.0,0.03172818,0.0,0.033791866,0.033768553,0.035111677,0.0,0.022033103,0.021996899,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31662000,3.7355287,0.5124384,4.0071526,2.6526434,1.5291139,5.499999,3.0580711,2.975907,35.596138,24.92432,91.590355,24.94586,106.63792,22.339071,83.74045,22.23806,74.90164,28.243042,27.34304,0.0951111,0.09512967,0.0,0.03220835,0.0,0.033500586,0.033477325,0.03532699,0.0,0.029154519,0.0,0.11278896,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31665600,3.5979602,0.720742,4.5691924,3.7762494,2.2051098,5.499999,4.2121587,2.9759676,35.66526,25.826876,92.01913,25.882816,87.96591,22.49534,84.48095,22.39612,75.91839,28.898308,27.998308,0.0949816,0.09500013,0.0,0.03251107,0.0,0.0,0.0474697,0.03498999,0.0,0.028874358,0.0,0.10859708,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31669200,3.5436752,1.0254257,5.123782,4.468598,2.9441438,5.3799415,4.2553563,2.9760466,35.755123,26.12249,92.70226,26.17739,88.58174,27.951538,87.0672,27.951538,60.275337,29.1823,28.2823,0.09481312,0.09483159,0.0,0.03226431,0.0,0.0,0.047290683,0.036580414,0.0,0.0,0.0,0.10781305,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31672800,3.6437948,1.8190191,5.1429996,3.6448433,3.6893914,5.12005,3.1628368,2.9765258,36.29952,31.17893,75.94712,31.17893,67.91559,28.427073,87.71162,28.427073,59.354958,33.52583,32.62583,0.09379015,0.09380833,0.0,0.0,0.0,0.0,0.0,0.036487065,0.0,0.0,0.0,0.08056133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31676400,3.7932088,2.575387,4.91199,3.2122278,3.7488854,5.08928,2.8550136,2.9759536,35.650017,28.736938,73.53198,28.696472,86.099434,28.532358,63.38617,28.407646,69.292015,31.344978,30.444977,0.09501017,0.0950287,0.0,0.0,0.0,0.0,0.049967647,0.0,0.0,0.03266825,0.0,0.09268529,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31680000,3.79519,3.0288336,4.571974,3.5228508,3.0941625,5.357822,3.2301164,2.9755538,35.19489,28.924393,69.98861,28.88286,84.893326,28.254948,61.14027,28.128296,68.01403,31.511251,30.611252,0.09586174,0.09588052,0.0,0.0,0.0,0.0,0.05067361,0.0,0.0,0.032942474,0.0,0.08869799,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31683600,3.7222085,3.4304044,4.111593,3.4170153,2.2159278,5.499999,3.158958,2.9746282,34.148163,28.888098,60.964462,28.844793,82.508446,27.275887,56.08778,27.147564,66.18588,31.434307,30.534307,0.09781007,0.097829424,0.0,0.0,0.0,0.0,0.051829204,0.0,0.0,0.03318122,0.0,0.080792174,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31687200,3.449416,3.705518,3.416835,2.439131,1.4422541,5.2553816,2.0722523,2.9731305,32.481754,28.600622,52.805954,28.554424,78.304344,17.511663,76.81864,17.390644,60.15649,31.072031,30.172026,0.1008836,0.100903876,0.0,0.0,0.0,0.0,0.05366978,0.036512464,0.0,0.032142926,0.0,0.06451234,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31690800,2.9651246,3.4361112,3.0515084,1.5030857,0.9562651,5.0579796,0.6396978,2.973326,32.697887,26.218317,82.311455,26.249891,100.92576,12.625632,75.873505,12.336673,74.701195,29.567602,28.667603,0.10048686,0.10050701,0.0,0.03832187,0.0,0.03943643,0.03941216,0.03431153,0.0,0.025731744,0.025692958,0.07711204,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31694400,2.5366158,3.0108905,3.2940054,1.4445219,0.74316186,5.327991,0.55587965,2.9744282,33.92319,26.56282,86.82037,26.58966,103.83985,14.674884,78.05849,14.404686,79.07914,29.859644,28.959644,0.098226994,0.09824648,0.0,0.036056172,0.0,0.03742967,0.03740573,0.03422457,0.0,0.024816232,0.024778064,0.085175276,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31698000,2.273618,2.742958,3.7132914,2.1664684,0.983203,5.499999,1.6725092,2.9748886,34.44275,26.655285,89.67227,26.679943,105.8937,17.056463,80.23957,16.84404,88.32186,29.903223,29.003223,0.09726315,0.09728234,0.0,0.034460038,0.0,0.03577987,0.035756208,0.0343244,0.0,0.021794556,0.021758523,0.089158885,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31701600,2.1120138,2.5682805,4.216089,3.2401798,1.4581879,5.499999,3.0884693,2.975391,35.01131,26.746693,92.26517,26.771008,108.17536,21.194881,83.316124,21.095343,74.46473,29.94144,29.04144,0.09620446,0.09622334,0.0,0.03293556,0.0,0.03377885,0.033755537,0.034910608,0.0,0.028924743,0.0,0.09303534,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31705200,2.0764112,2.6494102,4.7862954,4.0940995,2.1491504,5.499999,4.2043266,2.9756327,35.285294,27.290092,94.3956,27.343498,90.09766,21.646105,84.68248,21.55145,77.243675,30.234938,29.334938,0.0956928,0.09571154,0.0,0.03192473,0.0,0.0,0.047094632,0.034371823,0.0,0.028148297,0.0,0.092662364,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31708800,2.191981,3.0534322,5.2720146,4.1199307,2.969519,5.3871965,4.2994,2.9763443,36.094463,31.595175,76.92181,31.595175,69.65054,27.615303,87.605835,27.615303,61.383476,33.893864,32.993862,0.09417593,0.09419422,0.0,0.0,0.0,0.0,0.0,0.036094256,0.0,0.0,0.0,0.07201108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31712400,2.4156325,3.817832,5.0966673,3.4328005,3.8116722,5.201403,3.525317,2.9765165,36.28858,32.152973,76.76396,32.152973,68.974556,27.924358,88.322174,27.924358,60.531284,34.439487,33.539486,0.09381075,0.09382894,0.0,0.0,0.0,0.0,0.0,0.0358654,0.0,0.0,0.0,0.069710046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31716000,2.7333992,4.454644,4.9226966,3.354182,3.7464762,4.9685802,2.7399788,2.9767768,36.589035,30.414162,76.55663,30.375877,90.58197,31.58665,64.94196,31.58665,59.948418,32.978176,32.078175,0.09324456,0.09326258,0.0,0.0,0.0,0.0,0.048496354,0.0,0.0,0.0,0.0,0.08743993,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31719600,2.9661524,4.8390346,4.7462792,4.3062167,3.4201334,5.172652,3.3135252,2.9765258,36.298656,30.568535,76.55519,30.530766,91.39395,28.719059,64.56342,28.601616,73.17496,33.099968,32.199966,0.09379181,0.09380999,0.0,0.0,0.0,0.0,0.04814141,0.0,0.0,0.031626794,0.0,0.082554005,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31723200,3.2092724,5.485377,4.583145,3.9623497,3.080368,5.499999,4.585866,2.9770792,36.939194,33.54385,76.30005,33.54385,69.42143,29.688763,64.26027,29.584677,80.76275,35.814064,34.914062,0.09258304,0.09260087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029630523,0.0,0.066526875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31726800,3.8361225,5.500092,4.4129977,3.2452304,2.7465837,5.3408365,4.0880175,2.9790187,39.1978,30.500092,72.88113,30.500092,63.926605,34.811394,62.332317,34.811394,57.98732,43.588737,31.690092,0.088274725,0.088291325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31730400,4.352249,5.065207,4.0662465,3.2663176,2.0881495,5.0074525,2.5185041,2.976293,36.034504,27.969149,61.39633,27.926416,82.355255,28.827578,55.921715,28.694334,65.16277,39.836872,29.354467,0.09428864,0.09430696,0.0,0.0,0.0,0.0,0.05145716,0.0,0.0,0.033856686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31734000,4.384345,4.5186076,3.383107,2.3072412,1.4423656,4.797028,1.3885545,2.975256,34.857998,27.283762,52.930737,27.238203,77.85777,19.98737,77.60986,19.86134,60.067432,38.604916,28.68202,0.09649033,0.0965093,0.0,0.0,0.0,0.0,0.0532695,0.03743144,0.0,0.032854743,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31737600,4.1420107,3.529375,3.033891,1.3550483,0.95695347,4.8195105,0.37770447,2.975791,35.46494,19.787533,80.79454,19.811855,97.04192,15.087858,76.72087,14.785449,75.46549,38.978916,21.891802,0.09535678,0.09537542,0.0,0.03563076,0.0,0.037446015,0.037422076,0.035259265,0.0,0.026371455,0.026332246,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31741200,4.0131907,2.356433,3.21961,1.1532745,0.7895683,5.1163855,0.3821693,2.9768326,36.654045,19.52317,84.292564,19.543612,99.19906,16.801939,78.95667,16.52019,79.777534,39.96581,21.53153,0.09312181,0.093139805,0.0,0.033400375,0.0,0.035385843,0.035362247,0.03495095,0.0,0.025383394,0.025344843,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31744800,4.0820565,1.2534815,3.5708814,1.7279092,1.0601565,5.499999,1.4039674,2.9776604,37.60851,19.110556,86.4845,19.129,100.63112,19.5586,81.130035,19.339752,90.085915,40.957726,21.046663,0.09131395,0.091331415,0.0,0.031750146,0.0,0.03368241,0.03365911,0.03526753,0.0,0.022147818,0.022111526,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31748400,4.140262,0.52005655,4.0118685,2.6869204,1.5295417,5.499999,3.0602942,2.9760933,35.807297,24.981108,91.7207,25.002651,106.76183,22.721666,84.13222,22.620028,74.978874,28.311787,27.411785,0.09471524,0.09473369,0.0,0.03216112,0.0,0.033434704,0.033411454,0.03532197,0.0,0.02925307,0.0,0.11460656,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31752000,3.9923828,0.75307953,4.577127,3.8019872,2.2371638,5.499999,4.2204466,2.9761212,35.83988,25.921791,92.19432,25.977428,88.01431,22.753311,84.51803,22.652996,75.65083,29.003744,28.103745,0.094654106,0.09467253,0.0,0.032459952,0.0,0.0,0.047495455,0.03511762,0.0,0.029045628,0.0,0.11004042,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31755600,3.9233124,1.0740135,5.1367207,4.4868197,2.9619846,5.3773646,4.245924,2.9762328,35.963505,26.227953,92.74618,26.282982,88.58897,28.322906,87.084984,28.322906,60.25307,29.300219,28.400219,0.09442202,0.09444038,0.0,0.032303236,0.0,0.0,0.04734545,0.03677469,0.0,0.0,0.0,0.10929551,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31759200,4.016442,1.8941494,5.136981,3.58947,3.7054183,5.1162367,3.1392941,2.976698,36.500206,31.349995,76.00845,31.349995,67.90523,28.742569,87.82591,28.742569,59.276783,33.702545,32.802544,0.093412034,0.0934301,0.0,0.0,0.0,0.0,0.0,0.036598127,0.0,0.0,0.0,0.081513636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31762800,4.152596,2.641699,4.9099717,3.2566903,3.7365327,5.10633,2.8785658,2.976084,35.798256,28.87302,73.27102,28.832497,86.16153,28.890123,63.361214,28.765116,69.49576,31.489513,30.589512,0.094732225,0.09475067,0.0,0.0,0.0,0.0,0.05000601,0.0,0.0,0.0327107,0.0,0.09391022,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31766400,4.1415224,3.1077452,4.558384,3.5826519,3.0827308,5.3852153,3.2910335,2.9757164,35.377075,29.05758,69.99289,29.01603,85.00676,28.568213,60.97606,28.440964,68.02091,31.651127,30.751122,0.09552119,0.09553987,0.0,0.0,0.0,0.0,0.050683673,0.0,0.0,0.033025865,0.0,0.089725435,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31770000,4.0603414,3.5173712,4.0983005,3.502573,2.1986916,5.499999,3.192193,2.9747398,34.27303,29.014135,61.348457,28.970957,82.79946,27.526337,56.0266,27.397577,66.209656,31.5647,30.6647,0.09757838,0.097597666,0.0,0.0,0.0,0.0,0.051749345,0.0,0.0,0.033241745,0.0,0.08161879,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31773600,3.7718334,3.800396,3.4121377,2.5434966,1.4388589,5.261446,2.0820935,2.9732702,32.635056,28.726248,52.61123,28.680063,78.44466,17.754574,76.8822,17.632889,60.062496,31.205437,30.305437,0.100602254,0.10062244,0.0,0.0,0.0,0.0,0.05366306,0.036611613,0.0,0.032237694,0.0,0.066097885,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31777200,3.284305,3.559271,3.051434,1.5414276,0.95373505,5.06144,0.62582886,2.9734747,32.86198,26.38318,82.546936,26.41455,101.09727,12.85306,76.006004,12.563505,74.853645,29.735546,28.835545,0.10018528,0.10020535,0.0,0.038284726,0.0,0.0394313,0.03940703,0.034368012,0.0,0.025760463,0.025721658,0.07780886,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31780800,2.8515825,3.1419523,3.3029816,1.4992999,0.7582028,5.340762,0.538783,2.9745584,34.072838,26.7117,86.745445,26.739168,103.96005,14.840753,78.05723,14.568509,78.9932,30.016142,29.116142,0.097949736,0.09796913,0.0,0.0361821,0.0,0.03745349,0.037429553,0.034324553,0.0,0.024917519,0.02487928,0.085905574,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31784400,2.5803432,2.8798194,3.7184074,2.2274787,0.9850448,5.499999,1.6722673,2.9750607,34.63474,26.79754,89.4593,26.822958,105.92015,17.267786,80.19975,17.05578,88.58132,30.057674,29.157675,0.09690612,0.09692521,0.0,0.03467026,0.0,0.035881184,0.035857502,0.03447285,0.0,0.021771286,0.021735273,0.09003086,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31788000,2.4117675,2.710481,4.213335,3.2808657,1.4392216,5.499999,3.1167746,2.975521,35.155067,26.891712,92.33288,26.915678,108.15661,21.478394,83.46144,21.37886,74.7517,30.097565,29.197565,0.09593613,0.09595493,0.0,0.032983925,0.0,0.033934407,0.033911068,0.034990918,0.0,0.028923582,0.0,0.09398623,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31791600,2.3715374,2.8040893,4.785068,4.1007967,2.124194,5.499999,4.2793546,2.9757538,35.422337,27.4535,94.36018,27.507563,90.24157,21.95268,84.79082,21.858492,77.76786,30.404602,29.504602,0.09543651,0.09545517,0.0,0.03205337,0.0,0.0,0.047106303,0.034488842,0.0,0.028074222,0.0,0.093285844,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31795200,2.4878466,3.218594,5.2716336,4.1190658,2.9474552,5.3772717,4.248259,2.9764793,36.24677,31.791073,77.02862,31.791073,69.71104,27.8301,87.61758,27.8301,61.226265,34.091576,33.191578,0.093889445,0.09390766,0.0,0.0,0.0,0.0,0.0,0.036207743,0.0,0.0,0.0,0.072347745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31798800,2.7048056,3.9865658,5.1050577,3.4356654,3.7778325,5.1806417,3.4467824,2.976628,36.41744,32.35647,76.74343,32.35647,68.99356,28.163624,88.325874,28.163624,60.533974,34.64503,33.745033,0.093568034,0.093586154,0.0,0.0,0.0,0.0,0.0,0.035997972,0.0,0.0,0.0,0.07010137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31802400,3.0133402,4.6261735,4.9287987,3.3519125,3.7640936,4.9495583,2.7073855,2.9768605,36.68411,30.594803,76.69352,30.556456,90.683945,31.799797,64.88822,31.799797,60.11987,33.160473,32.26047,0.09306508,0.09308306,0.0,0.0,0.0,0.0,0.04853863,0.0,0.0,0.0,0.0,0.08765659,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31806000,3.235801,5.012461,4.762474,4.306096,3.4266167,5.1816373,3.3665545,2.976679,36.47456,30.752798,76.47886,30.71481,91.30529,28.980127,64.63242,28.862469,73.32894,33.287575,32.387573,0.09346054,0.09347862,0.0,0.0,0.0,0.0,0.048288893,0.0,0.0,0.031657457,0.0,0.08294453,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31809600,3.5346432,5.5000224,4.5923448,3.9363976,3.1006458,5.499999,4.672019,2.9795535,39.834198,30.500023,76.370735,30.500023,69.499565,32.41146,64.29424,32.30333,81.50439,43.893063,31.690022,0.08704724,0.087063506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030247329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31813200,4.167107,5.500027,4.4269595,3.2484674,2.7676337,5.328214,4.042709,2.9792,39.413517,30.500027,73.22951,30.500027,63.789246,35.110065,62.249542,35.110065,57.94735,43.872303,31.690027,0.08785934,0.08787583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31816800,4.56805,5.0665464,4.094561,3.2608669,2.0960467,5.0045967,2.5277221,2.9905248,24.65876,27.965033,61.353077,27.92219,82.2032,27.993546,55.910625,27.861773,65.09541,37.63469,29.350863,0.11493845,0.0,0.0,0.0,0.0,0.0,0.051529396,0.0,0.0,0.03365498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31820400,4.2593756,4.5191426,3.4093935,2.2630115,1.4268038,4.7931676,1.3784062,2.9897761,21.890985,27.288353,53.27266,27.242876,77.97505,17.523254,76.74291,17.400904,59.4904,34.731625,28.68623,0.11975172,0.0,0.0,0.0,0.0,0.0,0.05321732,0.036561094,0.0,0.032333154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31824000,3.6849318,3.535412,3.03457,1.3390399,0.90104055,4.784173,0.295942,2.9899201,22.416935,19.812103,80.70895,19.837194,97.186104,12.963984,75.99616,12.672057,74.66665,35.00017,21.914968,0.118842475,0.0,0.0,0.035693657,0.0,0.03734925,0.03732532,0.034440245,0.0,0.025874147,0.025835266,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31827600,3.2338755,2.3638556,3.214903,1.165004,0.70716405,5.063635,0.25978607,2.9903667,24.075169,19.521841,84.222855,19.542467,99.18671,15.2864275,78.191505,15.012398,79.21851,36.45322,21.53122,0.11595925,0.0,0.0,0.03344244,0.0,0.03539581,0.03537221,0.034509286,0.0,0.025005681,0.024967385,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31831200,2.9813375,1.258923,3.564798,1.7489219,0.9467029,5.499999,1.2356986,2.990562,24.796492,19.105215,86.393845,19.123903,100.61363,17.689812,80.43912,17.473965,88.56286,37.01833,21.042593,0.114697084,0.0,0.0,0.031805757,0.0,0.033694386,0.033671092,0.034581777,0.0,0.021983383,0.02194721,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31834800,2.7444217,0.44716796,4.0008645,2.6890411,1.4034936,5.499999,2.9315207,2.989962,22.561977,24.65178,91.33701,24.673769,106.50423,17.197283,81.67233,17.01623,91.9693,27.814285,26.914286,0.118591286,0.0,0.0,0.03219613,0.0,0.033367984,0.033344742,0.033537164,0.0,0.019993808,0.019959128,0.091674216,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31838400,2.3617892,0.46922708,4.5526447,3.7834861,2.0811453,5.499999,4.0665493,2.9899948,22.695318,25.080172,92.12726,25.133778,87.88251,20.100315,83.27912,20.004116,74.96447,28.016817,27.116817,0.1183602,0.0,0.0,0.031963717,0.0,0.0,0.0470971,0.03428805,0.0,0.028396124,0.0,0.091330715,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31842000,2.0298653,0.6101255,5.111894,4.4788113,2.7757447,5.4213805,4.439429,2.9901109,23.11557,25.280783,92.424416,25.334328,88.41717,25.64934,85.98734,25.64934,60.45286,28.230097,27.330097,0.11763082,0.0,0.0,0.031899985,0.0,0.0,0.046908356,0.035899367,0.0,0.0,0.0,0.09367109,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31845600,1.860471,1.2737036,5.150506,3.6147428,3.5094395,5.1683726,3.310344,2.9902272,23.542513,29.393396,76.05558,29.393396,67.674835,26.105465,86.74721,26.105465,59.630436,31.667223,30.767218,0.11688817,0.0,0.0,0.0,0.0,0.0,0.0,0.035727527,0.0,0.0,0.0,0.06724122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31849200,1.7247258,1.8648907,4.9250965,3.2397146,3.859046,5.0308557,2.701144,2.9899669,22.580645,27.270702,73.4969,27.231054,85.69642,25.6654,63.384468,25.545061,68.656494,29.776514,28.87651,0.11855894,0.0,0.0,0.0,0.0,0.0,0.049418155,0.0,0.0,0.03204511,0.0,0.07670332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31852800,1.4674066,2.1545243,4.5828195,3.522181,3.2005095,5.27512,3.0195804,2.9897342,21.737366,27.27554,70.246376,27.234919,84.44183,24.789583,61.27055,24.668352,67.328026,29.745508,28.845507,0.12001684,0.0,0.0,0.0,0.0,0.0,0.050067995,0.0,0.0,0.032172892,0.0,0.069284305,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31856400,1.1488587,2.3585072,4.131089,3.391603,2.320312,5.3988237,2.8254993,2.989283,20.08822,27.175308,61.093197,27.133074,82.21619,23.122313,56.31559,22.999352,64.77913,29.581438,28.681438,0.12284987,0.0,0.0,0.0,0.0,0.0,0.051135235,0.0,0.0,0.032419745,0.0,0.054142304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31860000,0.848863,2.4969544,3.4382756,2.417681,1.4480305,5.173693,1.6864432,2.9720051,31.244274,27.312923,52.961655,27.267391,77.924576,15.736074,76.19324,15.6168585,59.29772,29.751373,28.851372,0.10314448,0.10316544,0.0,0.0,0.0,0.0,0.053252082,0.035869915,0.0,0.031883013,0.0,0.05811798,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31863600,0.40709925,2.1791506,3.0440485,1.4700366,0.91724426,5.0356274,0.43023148,2.9722097,31.470716,24.812649,82.027435,24.842735,100.15102,10.956422,75.267334,10.674732,73.93962,28.110975,27.210976,0.10273211,0.10275293,0.0,0.037727006,0.0,0.038958624,0.038934432,0.033671416,0.0,0.025380448,0.025341894,0.07250931,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31867200,0.031815175,1.721532,3.2775412,1.4046173,0.6847747,5.2855005,0.2862868,2.9732654,32.629856,25.138243,86.28928,25.163696,102.85731,12.846832,77.23278,12.583932,78.144295,28.384897,27.484898,0.100611806,0.100632,0.0,0.035548322,0.0,0.037066277,0.0370424,0.033619437,0.0,0.024452187,0.02441427,0.08009873,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31870800,3.1616212e-06,1.1412001,3.6666245,2.0609214,0.84694153,5.499999,1.167647,2.9721491,31.404097,24.278141,88.59154,24.300856,104.17025,12.286224,78.25047,12.088442,85.20897,27.368378,26.468378,0.10285349,0.10287435,0.0,0.033680145,0.0,0.03520117,0.035177607,0.03262145,0.0,0.020970503,0.020935083,0.06679807,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31874400,3.1616212e-06,0.7456753,4.144986,3.0706458,1.255084,5.499999,2.7301283,2.9737306,33.145218,24.824783,91.748566,24.846075,106.705,15.660879,81.17332,15.483244,90.80473,27.93693,27.03693,0.099663965,0.09968388,0.0,0.0320429,0.0,0.03333979,0.033316556,0.03289708,0.0,0.019789157,0.019754635,0.08429468,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31878000,0.0015286499,0.79685825,4.7075844,3.9810834,1.934624,5.499999,3.965625,2.9745724,34.08594,25.466814,93.45324,25.518234,89.503204,19.916372,83.93675,19.82477,76.946205,28.391315,27.491316,0.09792545,0.09794483,0.0,0.031347446,0.0,0.0,0.046393167,0.033782255,0.0,0.027655555,0.0,0.091984384,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
31881600,0.111624256,1.1169271,5.2976503,4.2165017,2.7322311,5.423157,4.465278,2.975363,34.976715,29.718136,76.910446,29.718136,69.67534,25.768587,86.852104,25.768587,61.336704,32.02033,31.120327,0.096269,0.0962879,0.0,0.0,0.0,0.0,0.0,0.035476252,0.0,0.0,0.0,0.07265981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
